GeneName,1584379443,1584380851,1584382240,1584384080,1584386072,1584386806,1584388010,1584389368,1584390295,1584391395,1584392432,1584393325,1584394311,1584395387,1584396790,1584455818,1584461151,1584463081,1584465836,1584542073,1584543660
Blank median_yellow,68.00886823603027,70.82878022555174,69.8297829686004,69.99892757105246,69.68005867235584,68.0717232055834,68.47119681606581,67.87564075903715,67.89109347580437,68.21121529748214,68.47537322600296,68.41585938439944,68.17884812046972,68.77085422905189,68.8829908358627,49.59006513148682,47.51647759772284,44.62828130572996,45.194602493199035,45.85322234027774,44.91749769387328
Blank median_yellow std,74.47579391552989,73.60867190842878,73.96784193965296,73.33043769515956,73.86590614454924,74.06385278881586,74.141563003446,73.99439770715385,73.864370381181,73.52051234035986,73.28365597679024,73.22902090694153,73.220763606374,72.95785718666004,73.12028287570533,25.406534331612942,19.829315553610048,17.73215014098696,15.933028158327003,33.45752278262862,33.56230668661562
SO_0182 median_yellow,284.10613294429135,283.28087434072285,280.0232745897946,262.8231479048933,152.5316790042983,108.59751703011229,68.46388809867594,60.678224693957354,59.75523809786101,60.20044339715454,60.56963803559307,60.20044339715454,60.20044339715454,61.6012112900537,61.6012112900537,81.01650580558622,86.36982806294502,86.81503336223855,90.17036110569468,115.72080181880878,112.58264739208121
SO_0182 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frdB median_yellow,281.27202116098374,281.36974915351163,280.03413325563105,273.0194351252988,218.2266073146852,179.27657295941944,119.23900954981133,73.6434717026519,58.21330754908829,55.07515312236072,55.07515312236072,55.07515312236072,54.70595848392218,55.07515312236072,55.07515312236072,62.307024569421486,70.42930661506932,71.7974985104592,76.70561546852447,103.841421393757,101.5176669047615
frdB median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QWT SO_0112 median_yellow,280.76166386667165,280.1970132431774,279.0459946645161,275.01742963920145,256.00390575961677,222.4832043225648,165.21460070124573,103.66768274037416,71.54774919622136,54.93399046648716,52.16503067819812,50.87284944366324,50.87284944366324,51.795836039759585,51.795836039759585,55.99813971845706,58.21330754908829,56.81253965618913,59.50548878362317,109.60737295290005,108.57579969843944
QWT SO_0112 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_4590 median_yellow,278.9591253378247,277.02628281894056,275.32147228262147,263.2900705358597,155.58296410433445,108.06544240412734,63.97925910823134,49.47208155076408,48.07131365786493,46.670545764965766,47.148327061768576,46.77913242333004,46.670545764965766,48.07131365786493,48.07131365786493,94.14463280182717,100.42094165528232,100.86614695457585,104.1128880396677,148.49225531314724,146.277087482516
SO_4590 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_0400 median_yellow,277.63436810578054,276.70052284384775,276.4724908612828,270.56537664626615,234.0151074408509,189.74432682573564,125.75420905166787,71.96037849800561,49.70011353332906,45.269777872066605,45.269777872066605,45.269777872066605,44.23820461760599,45.269777872066605,45.269777872066605,51.209468084592494,63.50147781142852,67.79065081681742,73.73034102934331,122.54004396408531,121.13927607118615
SO_0400 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blank-napH median_yellow,277.52578144741625,277.0045654872677,277.48234678407056,277.189162806487,276.4833495271192,276.55936018797416,275.7449602502421,274.7893976566365,274.420203018198,274.420203018198,274.0510083797594,273.68181374132087,274.0510083797594,274.4527790157072,273.89898705804944,44.82457257277308,46.22534046567223,44.34679127597026,47.0397404034043,274.7785389908001,274.6699523324358
Blank-napH median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
napG median_yellow,277.04800015061346,276.4073388662642,274.8871256491643,269.3492060725863,231.2135716550526,188.8973508904943,126.09082769259713,71.37401054283852,49.22233223652625,43.86900997916745,42.9460233830711,42.9460233830711,42.46824208626829,43.86900997916745,43.86900997916745,48.88571359559699,57.007995641244825,59.299174132731046,64.76108304845413,105.37249327669329,104.08031204215841
napG median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtrD median_yellow,278.00356274421904,277.0697174822863,276.84168549972134,271.30376592314326,239.55302701742897,192.51328661402468,127.49159558549628,74.62075162793037,51.43750006715747,45.269777872066605,45.269777872066605,44.34679127597026,43.86900997916745,44.34679127597026,45.269777872066605,93.18907020822155,102.60353348840427,103.04873878769779,106.29547987278964,167.2560298784941,167.14744322012984
mtrD median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fccA median_yellow,277.265173467342,276.74395750719344,276.37476286875494,274.89798431500077,275.11515763172935,274.268181696488,274.37676835485223,273.89898705804944,274.4527790157072,273.6058030804659,273.3451951003916,272.9760004619531,272.60680582351455,272.3461978434403,271.9770032050018,108.51064770342087,98.65097912394462,92.15749695376093,87.39054265156922,80.9296364788948,81.4834284365526
fccA median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WQT SO_4011 median_yellow,278.4813440410219,277.5040641157434,274.58308300574436,248.04450370151534,111.86597544687699,71.62375985707637,48.65768161303201,46.22534046567223,46.22534046567223,46.22534046567223,47.148327061768576,46.22534046567223,47.148327061768576,47.148327061768576,47.148327061768576,89.26909184127119,93.69942750253364,93.11305954736655,95.43681403636205,104.14546403717698,100.5295283136466
WQT SO_4011 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_0839 median_yellow,283.0419836923215,281.69550912860444,278.2533120584569,226.24030270196874,88.18322525762842,65.55376565451334,60.20044339715454,57.87668890815903,57.87668890815903,57.39890761135622,57.87668890815903,57.39890761135622,57.39890761135622,58.799675504255376,58.43048086581684,87.15165200316781,97.33708055773688,100.81185362539371,106.27376254111678,156.9294386680515,151.83672439076693
SO_0839 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtrF median_yellow,281.1308585051102,280.7833811983445,279.81695993890247,273.90984572388584,247.32783175631113,211.2553438476987,154.43194552567314,95.65398735309061,68.51818142785807,55.41177176328997,53.196603932658746,53.196603932658746,52.71882263585593,53.196603932658746,53.196603932658746,60.537062038083796,71.7974985104592,74.34928498201968,80.7341804938391,132.68203785530866,130.35828336631317
mtrF median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cymA median_yellow,279.32831997626323,279.13286399120756,277.7212374324719,273.2148911103545,250.77002882645868,215.6205275139426,157.42893729652715,97.619405869484,67.45403217588816,53.424635915223725,48.99430025396127,48.07131365786493,48.07131365786493,48.07131365786493,48.07131365786493,52.2736173365624,52.2736173365624,50.87284944366324,52.2736173365624,56.81253965618913,55.41177176328997
cymA median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_0179 median_yellow,277.52578144741625,276.70052284384775,276.3639042029185,271.67296056158176,259.67413481232927,236.19769927397286,186.23697776056954,125.72163305415859,89.3559611679626,64.06612843492276,48.40793229879418,44.791996575263795,43.86900997916745,43.977596637531725,43.86900997916745,48.99430025396127,50.28648148849615,48.88571359559699,51.209468084592494,161.3489156634775,159.94814777057834
SO_0179 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtrA median_yellow,276.20102421537206,276.29875220789995,273.85555239470375,269.240619414222,233.98253144334163,192.37212395815112,135.2121069951963,80.75589782551195,55.57465175083639,44.31421527846098,41.54525549017195,41.06747419336913,41.06747419336913,41.1760608517334,42.099047447829754,49.80870019169334,59.66836877116958,60.113574070463116,64.76108304845413,107.00129315215743,104.67753866316193
mtrA median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QWT SO_0298 median_yellow,276.5702188538106,276.0055682303164,274.4853550132165,269.97900869109907,246.0573678534491,209.61568530639812,151.79328972742124,88.50898523272126,58.235024880761145,44.205628620096704,41.06747419336913,41.06747419336913,40.69827955493059,41.06747419336913,41.06747419336913,62.882533858752154,77.02051677778087,76.80334346105232,79.2356846084121,137.79646946426607,135.58130163363484
