GeneName,1584379833,1584380884,1584382223,1584384094,1584386104,1584386733,1584388035,1584389290,1584390379,1584391338,1584392487,1584393285,1584394340,1584395353,1584396805,1584455805,1584461165,1584463021,1584465883,1584542047,1584543674
Blank median_yellow,69.02477995322678,71.2925705490653,71.68953831358547,72.75306110406483,71.30948500931054,70.83253899449512,70.28856160018947,69.25448249976658,69.41193315439479,69.96175752261239,69.65145026428681,70.59072485913775,70.93694924292232,70.28271462627757,71.1896220441161,50.10459883573601,47.309954126333885,46.18169698182969,46.3880116327218,43.057742348888205,43.18762869793162
Blank median_yellow std,73.57117896627,73.27848029168734,73.13352458873251,72.56435300115596,73.29312720077132,73.36151256856549,73.39250251194557,73.43534995994928,73.34595206108963,73.14831553160627,72.85484288495607,72.70703201272188,72.6937794567582,72.58324858534844,72.71020987867959,19.39595834840481,14.796351830455292,13.584754896940037,12.944974257667369,12.642748506752277,12.754578529550932
SO_0182 median_yellow,284.4753275827299,285.4526075080084,280.5010558865974,241.62703219218665,117.19758037256294,86.92362002060283,63.371173821391395,60.678224693957354,60.678224693957354,61.6012112900537,61.492624631689424,62.89339252458858,62.89339252458858,62.52419788615004,63.00197918295285,92.64613691640017,95.4150967046892,95.4150967046892,98.66183778978105,143.33438904084414,141.59700250701573
SO_0182 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frdB median_yellow,279.9798399264489,281.36974915351163,279.29574397875393,274.1270190406144,231.3330169792533,201.536837924096,138.69773872868956,90.33324109324109,64.12042176410489,56.921126314553405,54.96656646399644,55.99813971845706,55.99813971845706,55.99813971845706,56.47592101525988,61.492624631689424,62.41561122778577,62.41561122778577,64.63077905841699,101.99544820156432,101.99544820156432
frdB median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QWT SO_0112 median_yellow,280.39246922823315,280.566207881616,278.0469974075648,272.693675150206,206.37980288714272,170.45933630024024,99.16133641825672,58.44133953165327,50.87284944366324,51.795836039759585,50.87284944366324,52.2736173365624,52.16503067819812,51.795836039759585,52.2736173365624,64.12042176410489,73.98009034358114,73.98009034358114,79.70260723937848,140.32653860415368,138.11137077352248
QWT SO_0112 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_4590 median_yellow,278.9591253378247,278.39447471433044,276.6896641780113,270.1527473444819,179.36344228611088,136.2002455863112,73.83892768770758,48.99430025396127,45.74755916886942,47.148327061768576,46.670545764965766,48.07131365786493,48.07131365786493,46.670545764965766,48.07131365786493,95.06761939792352,94.95903273955925,91.92946497119594,94.14463280182717,170.42676030273097,169.50377370663463
