clpS median_yellow,38.96089302110218,26.19110199746334,19.132969203785407,21.348137034416634,27.25525124943324,27.25525124943324,33.531560102888385,31.685586910695697,31.685586910695697,34.0093413996912,37.48411446734803
clpS median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_4362 median_yellow,37.56012512820302,27.114088593559682,19.132969203785407,21.348137034416634,27.25525124943324,26.886056610994704,32.239378868353505,31.316392272257158,32.60857350679204,33.64014676125266,37.48411446734803
SO_4362 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_3914 median_yellow,37.56012512820302,28.037075189656026,20.05595579988175,21.901928992074442,28.178237845529587,27.809043207091047,33.531560102888385,32.239378868353505,33.531560102888385,33.64014676125266,38.2985144050801
SO_3914 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ydiA median_yellow,37.56012512820302,30.36082967865153,21.565310351145186,23.3026968849736,29.579005738428744,29.20981109999021,35.96390125024816,33.74873341961694,34.932327995787546,35.04091465415182,39.80786895634353
ydiA median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_3273 median_yellow,39.43867431790499,33.531560102888385,26.58201396757473,28.319400501403145,35.149501312516094,35.149501312516094,43.30435935567321,40.057618270581365,41.24121284675197,41.349799505116245,45.63897251050514
SO_3273 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
torS median_yellow,40.83944221080415,37.25608248478305,30.197949691105116,31.935336224933533,41.08919152504198,40.98060486667771,45.07432188701091,45.88872182474298,47.18090305927786,46.36650312154579,48.809702934742
torS median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_0561 median_yellow,47.84328167529994,53.337766588532304,55.802683733401366,59.75523809786101,71.12426122860069,69.83207999406581,86.47841472130929,85.00163616755515,88.13979059428272,96.4792459566591,97.9343071787404
SO_0561 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sltY median_yellow,52.85998529172949,51.74154271057745,46.45337244823721,46.898577747530744,50.85113211199039,50.85113211199039,58.05042756154187,55.943846389274924,55.83525973091065,59.55978211280531,62.11156858436579
sltY median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flhG median_yellow,47.25691372013286,37.842450439950134,31.26209894307502,29.861331050175863,38.09219975418797,37.9836130958237,39.82958628801639,41.121767522551266,42.04475411864761,44.73770324608166,48.212476313738485
flhG median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_2102 median_yellow,43.05461004143538,32.717160165156315,24.73604077538204,26.028222009916924,32.85832282102987,31.935336224933533,37.842450439950134,36.10506390612172,35.99647724775745,37.39724514065661,41.686418146045504
SO_2102 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtrC median_yellow,36.637138532106675,28.88405112489738,21.934504989583726,23.67189152341214,30.871186972963628,29.948200376867284,35.85531459188389,34.117928058055476,35.30152263422608,37.25608248478305,41.10005019087841
mtrC median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_A0068 median_yellow,35.236370639207514,29.437843082555187,21.565310351145186,23.780478181776413,29.687592396793022,29.687592396793022,35.04091465415182,34.117928058055476,34.932327995787546,36.33309588868671,39.80786895634353
SO_A0068 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
narP median_yellow,35.236370639207514,31.76159757155069,23.88906484014069,25.626451373969104,31.90276022742425,30.610578992889366,37.25608248478305,36.44168254705098,37.364669143147324,38.656850377682204,42.13162344533903
narP median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_3582 median_yellow,34.68257868154971,34.932327995787546,26.58201396757473,27.505000563671075,33.781309417126224,33.303528120323406,40.057618270581365,39.13463167448502,40.4268129090199,40.53539956738418,44.01017263504101
SO_3582 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_4176 median_yellow,36.08334657444887,38.656850377682204,31.598717584004277,32.413117521736346,37.50583179902088,37.02805050221807,45.55210318381372,42.85915405637968,44.15133529091457,46.47508977991007,48.91828959310627
SO_4176 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_4816 median_yellow,45.04174588950163,53.44635324689658,58.12643822239687,62.07899258685651,73.81721035603474,72.52502912149984,89.17136384874334,89.64914514554616,94.0794808068086,97.88001384955827,97.48910187944686
SO_4816 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rimO median_yellow,51.45921739883033,58.636795516708965,54.38019850882935,53.79383055366226,58.77795817258252,57.746384918121905,64.68507238759913,64.13128042994133,65.05426702603766,66.45503491893683,70.03839464495793
rimO median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_3009 median_yellow,43.53239133823819,41.121767522551266,36.387389217868844,33.955048070509065,42.077330116156894,41.15434352006055,43.92330330834959,44.4010846051524,46.507665777419355,50.23218815931401,51.383206737975335
SO_3009 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pilT median_yellow,37.929319766641555,34.37853603812974,27.42898990281608,28.35197649891243,35.18207731002538,35.0734906516611,40.53539956738418,39.61241297128783,40.90459420582272,42.30536209872188,45.671548508014425
pilT median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_0670 median_yellow,33.46640810786982,32.239378868353505,24.258259478579227,26.104232670771918,32.01134688578853,32.01134688578853,37.73386378158586,36.44168254705098,37.73386378158586,38.765437036046485,42.60940474214185
SO_0670 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wcvB median_yellow,32.4348348534092,34.56313335734901,26.58201396757473,28.319400501403145,34.335101374784024,33.303528120323406,40.98060486667771,39.13463167448502,41.349799505116245,41.458386163480526,45.193767211211615
wcvB median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emrD3 median_yellow,32.804029491847736,36.33309588868671,28.35197649891243,30.197949691105116,35.18207731002538,35.0734906516611,40.90459420582272,40.53539956738418,41.936167460283336,41.936167460283336,45.41094052794016
emrD3 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gp41 median_yellow,34.31338404311117,41.458386163480526,35.323239965898935,38.352807734262235,42.41394875708615,42.41394875708615,53.22917993016803,49.16803890734411,53.22917993016803,52.783974630874496,53.012006613439475
gp41 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nlpI median_yellow,43.163196699799656,53.924134543699395,49.5589508774555,52.21932400738026,58.49563286083541,58.12643822239687,58.49563286083541,64.88052837265482,64.9891150310191,63.51233647726495,64.66335505592627
nlpI median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_1720 median_yellow,50.05844950593117,55.943846389274924,47.59353236106211,51.10088142622822,55.16202244905214,55.053435790687864,64.68507238759913,59.223163471876056,60.1461500679724,53.46807057856943,56.019857050129914
SO_1720 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_2076 median_yellow,38.96089302110218,40.643986225748456,34.87803466660541,34.87803466660541,39.86216228552567,39.38438098872285,44.84628990444593,45.32407120124874,46.13847113898081,48.57081228634059,50.091025503440456
SO_2076 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exbB median_yellow,36.26794389366814,38.21164507838868,30.2305256886144,32.07649888080709,37.06062649972735,37.06062649972735,42.41394875708615,42.52253541545043,43.81471664998531,43.92330330834959,47.28948971764214
exbB median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ptsP median_yellow,34.758589342404704,36.44168254705098,28.460563157276702,30.567144329543655,35.29066396838966,35.18207731002538,40.643986225748456,40.643986225748456,41.936167460283336,42.04475411864761,45.41094052794016
ptsP median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yebC median_yellow,31.034066960510042,34.932327995787546,27.874195202109615,29.720168394302302,34.70429601322257,34.595709354858286,41.349799505116245,40.53539956738418,41.82758080191906,43.78214065247603,46.22534046567223
yebC median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selR median_yellow,30.00249370604942,36.33309588868671,29.274963095008772,30.567144329543655,36.10506390612172,35.99647724775745,41.82758080191906,41.82758080191906,43.22834869481822,43.22834869481822,46.70312176247505
selR median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_3461 median_yellow,32.804029491847736,45.182908545375184,44.4010846051524,45.21548454288447,47.4306523735157,46.13847113898081,70.64647993179787,56.58450767362415,66.84594688904822,77.21597276283657,72.24270380975273
SO_3461 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nudF median_yellow,50.42764414436971,56.42162768607774,53.45721191273301,50.65567612693469,56.5627903419513,55.63980374585495,66.5636215773011,59.700944768678866,59.33175013024033,64.34845374666988,63.284304494699974
nudF median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_1864 median_yellow,43.53239133823819,52.66452930667379,60.1461500679724,51.882705366451006,61.29716864663372,60.00498741209884,62.77394720038787,73.14397307417622,71.74320518127706,109.16216765360653,99.98659502182521
SO_1864 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_2853 median_yellow,40.25307425563706,46.13847113898081,45.4652338571223,42.21849277203046,47.20262039095072,47.09403373258644,51.26376141377463,51.74154271057745,52.55594264830952,71.08082656525498,60.938832674031616
SO_2853 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
btuB median_yellow,36.637138532106675,43.3369353531825,37.67957045240372,37.20178915560091,41.15434352006055,40.785148881622014,45.32407120124874,45.32407120124874,46.61625243578363,49.417788221581944,51.49179339633962
btuB median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_3801 median_yellow,34.758589342404704,41.5669728218448,33.58585343207052,35.80102126270175,38.56998105099078,38.09219975418797,43.554108669911045,43.92330330834959,44.84628990444593,44.954876562810206,48.42964963046703
SO_3801 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_3343 median_yellow,32.4348348534092,40.16620492894564,34.40025336980259,37.42982113816589,40.19878092645492,39.82958628801639,45.660689842178,46.13847113898081,47.875857672809225,48.35363896961204,49.504657548273364
SO_3343 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_1320 median_yellow,32.4348348534092,46.95287107671288,41.29550617593411,42.0013194553019,44.770279243590934,43.73870598913032,51.15517475541036,49.86299352087548,51.15517475541036,53.587515902770136,56.030715715966345
SO_1320 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyrF median_yellow,32.91261615021202,50.568806800243266,45.94301515392512,47.12660973009572,49.417788221581944,49.417788221581944,54.9882837956693,54.87969713730502,56.1718783718399,57.68123292310334,59.75523809786101
pyrF median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_2061 median_yellow,35.236370639207514,54.29332918213793,50.03673217425832,51.77411870808673,55.35747843410783,55.35747843410783,59.527206115296025,59.89640075373457,59.89640075373457,61.405755304998,63.58834713811994
SO_2061 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_2400 median_yellow,39.43867431790499,63.143141838826416,58.8865448309468,60.515344706410936,63.762085791502784,62.730512537042166,66.53104557979182,69.5931893456644,69.22399470722586,70.25556796168648,72.91594109161124
SO_2400 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secD median_yellow,48.65768161303201,53.03372394511233,45.53038585214087,47.7455536827721,49.005158919797694,48.08217232370135,55.129446451542854,54.20645985544651,55.129446451542854,54.20645985544651,57.57264626473906
secD median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_3124 median_yellow,43.42380467987392,58.636795516708965,52.610235977491655,63.935824444885625,57.85497157648618,57.37719027968337,63.870672449867065,72.98109308662981,75.67404221406385,62.02469925767437,62.69793653953288
SO_3124 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cro median_yellow,40.6222688940756,46.507665777419355,38.52654638764508,39.44953298374142,42.47910075210472,42.0013194553019,47.20262039095072,47.571815029389256,48.4948016254856,47.20262039095072,51.96957469314243
cro median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_2993 median_yellow,37.929319766641555,46.13847113898081,36.865170514671654,38.15735174920654,40.8177248791313,39.41695698623214,44.878865901955216,44.98745256031949,46.27963379485437,45.91043915641583,50.416785478533285
SO_2993 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arsP median_yellow,36.5285518737424,44.73770324608166,36.75658385630738,38.04876509084226,40.709138220767024,40.33994358232848,44.50967126351667,45.80185249805156,46.7248390941479,45.80185249805156,50.19961216180473
arsP median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rfbA median_yellow,35.12778398084324,50.23218815931401,42.69627406883327,52.14331334652527,50.2647641568233,50.15617749845902,52.925137286748054,60.37418205053738,65.39088566696692,53.03372394511233,54.29332918213793
rfbA median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_4600 median_yellow,35.12778398084324,46.399079119055074,38.4179597292808,40.26393292147349,43.29350068983678,42.92430605139825,48.01702032868278,48.4948016254856,49.78698286002048,48.4948016254856,52.783974630874496
SO_4600 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppc median_yellow,36.5285518737424,50.12360150094974,42.14248211117546,43.065468707271805,46.095036475635105,46.095036475635105,50.818556114481105,50.92714277284538,52.21932400738026,51.404924069648196,55.58551041667281
ppc median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_1090 median_yellow,35.60556527764606,52.55594264830952,45.86700449307013,45.86700449307013,47.60439102689854,47.49580436853426,52.32791066574454,52.32791066574454,53.72867855864369,53.72867855864369,57.094864967936246
SO_1090 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_1507 median_yellow,41.762428806900495,58.86482749927394,49.96072151340332,50.77512145113539,51.698108047231734,51.698108047231734,56.42162768607774,56.42162768607774,57.71380892061262,57.45320094053836,60.927974008195186
SO_1507 median_yellow std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
