GeneName,1584379786.66667,1584380842.33333,1584382239.66667,1584384079,1584386087.33333,1584386774,1584388022.66667,1584389325.66667,1584390331,1584391365.33333,1584392456.66667,1584393304.66667,1584394325.66667,1584395370.33333,1584396805.33333,1584455804.33333,1584461164.33333,1584463034.33333,1584465858.66667,1584542068.66667,1584543658.66667
Blank median_yellow,68.15295437885980,70.8367850112645,70.5043427802723,70.81701667089560,69.84259062574080,69.031671029623,68.72693231788020,68.30650705088000,68.41293589744350,69.03208867061670,68.87568211847280,69.20889002462010,69.16482889978380,69.41771052147450,69.8576953083466,51.0209727827653,47.8226084461114,46.07979257936480,46.4061790159481,43.0325446756011,42.79309717254140
Blank median_yellow std,74.259472414084,73.53284248994160,73.71234893602570,73.12156227425380,73.8078874169095,73.8198332845126,73.947789512802,73.87036831150960,73.7613035808363,73.46997106504090,73.2246107412638,73.0876044750244,73.0745167212829,72.92453207821630,72.96994169982220,25.708134117692,19.853920030345300,18.1180080642973,16.141263775147100,19.4956396317207,19.5895715938356
SO_0182 median_yellow,284.35226270325,284.373980034923,280.059470142583,243.143625854008,117.335123473158,86.91276135476630,64.1710955380082,60.3705624952586,59.9398354170803,60.8266264603885,60.7542353548123,61.09809310629920,61.09809310629920,61.5650157372656,62.3757961197189,90.18483932680990,93.5075910727567,93.6197972863999,96.3236050796703,125.54065529021800,123.91547497003300
SO_0182 median_yellow std,0.213154623886123,1.0859389723352,0.424646496807103,18.9667552859292,35.1279859369018,21.69018704681190,3.95399098727218,0.532886559714673,0.665575099758283,0.712077935098558,0.665575099758269,1.55477490363805,1.55477490363805,0.97778251205648,0.712077935098558,8.21890066764224,6.4008527072161,6.10829954653778,5.3797794821588,15.43744230265160,15.51411273844710
frdB median_yellow,281.148956281504,281.543487806895,279.81334038362400,273.4393035376410,225.4150440984000,190.634737424323,126.45278322047800,78.7760010880033,59.87468342206170,55.6904775197583,55.00276201678450,55.38281532105950,55.25975044158000,55.38281532105950,55.84973795202590,64.1276608746625,69.38325513949350,70.7623057007198,74.34204587146210,103.189901443571,101.36926513833
frdB median_yellow std,1.11269980357984,0.300924174897377,0.44985990473858,0.6004099269133,6.6449268220370,11.1371380897259,10.66044691024120,10.0296949350278,3.70576532122110,1.06577311942929,0.06269253643703,0.53288655971467,0.66557509975828,0.53288655971467,0.71207793509857,3.88015144128758,6.50797750263340,7.88025981008047,8.77165374179998,1.03585070164577,0.712077935098543
QWT SO_0112 median_yellow,280.88472874615100,280.776142087787,278.8722560111330,273.555129306562,235.32900600705900,198.691867474952,131.56721482943600,77.92178604220430,59.27745680105820,53.0011479476031,51.6112387205403,51.6474342733284,51.30357652184150,51.9189009192391,52.1143569042948,64.82261548819390,73.09329930027290,72.62637666930650,76.60064836543900,125.102689101482,122.66672839884300
QWT SO_0112 median_yellow std,0.56395412560565,0.707842880760343,0.7535632448351,1.27307534221111,25.82607149056480,26.294749785639,33.04412861902570,23.25505169954260,10.86602551777790,1.69085152925927,0.665575099758283,0.712077935098569,0.74604118360051,0.213154623885835,0.275847160322865,9.19570226468357,14.45700900810270,15.18231123320660,15.77460452807410,15.3613819424613,14.81424636006700
SO_4590 median_yellow,279.082190217304,278.14834495537100,276.54126241158,268.3212523734050,192.95125280276000,148.926601946604,89.06277719037900,56.66051833447920,48.3427803037756,47.2967288281998,46.829806197233400,47.1736639487202,47.1374683959322,47.6043910268985,48.07131365786490,92.48325692885380,95.76981312201240,95.17982561156660,98.2057738246512,151.86568083299700,150.081240080545
