GeneName,0.0,1095.0,2626.0,4223.0,5599.0,6951.0,9080.0,11259.0,12970.0,15371.0,16817.0,91842.0,186772.0
SO_0184 mean_green,148.73081483991191,154.89361341690665,171.25275283754024,199.1777062510588,210.2105708961545,212.92512281890563,214.24851770286296,217.18803997967134,219.02778248348298,220.5671692359817,222.09080128748093,222.73420294765373,223.6256140945282,224.95392173471117,226.56581399288498,216.95392173471117,215.45519227511434,216.86718617652042,215.93494833135694,206.95646281551754,207.71099440962223
SO_0184 mean_green std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_0184 mean_red,243.93037438590548,235.54125021175673,233.41199390140608,233.73826867694393,228.9845841097747,229.29324072505506,228.7562256479756,229.72505505675082,229.99525664916143,230.55226156191767,228.75758089107234,229.06674572251399,229.4152126037608,228.80789429103845,229.0953752329324,227.8768422835846,227.6124004743351,228.72878197526683,227.6332373369473,229.959173301711,230.48992037946806
SO_0184 mean_red std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_0184 mean_blue,1.2037946806708453,0.9695070303235643,0.7889208876842284,73.9728951380654,142.4521429781467,154.81721158732847,162.191089276639,173.4892427579197,182.9105539556158,185.83889547687616,192.53057767237,194.66373030662376,201.18228019651025,207.63679485007623,214.0174487548704,178.23140775876672,171.93799762832458,173.17702862951043,173.5864814501101,118.08758258512621,119.45214297814671
SO_0184 mean_blue std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_0184 median_green,149.0,155.0,171.0,199.0,210.0,213.0,214.0,217.0,219.0,221.0,222.0,223.0,224.0,225.0,227.0,217.0,215.0,217.0,216.0,207.0,208.0
SO_0184 median_green std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO_0184 median_red,244.0,235.0,233.0,234.0,229.0,229.0,229.0,230.0,230.0,230.0,229.0,229.0,229.0,229.0,229.0,228.0,228.0,229.0,228.0,230.0,230.0
SO_0184 median_red std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
